user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
¿Debido a qué está segura de que lo conseguirán?,"['Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.', 'Este tipo de inversiones, en cualquier caso, cumplirá con nuestra prioridad de creación de valor para el accionista, y por ello buscamos las fórmulas financieras atractivas que nos permitan obtener un valor añadido real.', 'Pensamos que nuestros empleados son uno de nuestros principales activos y por eso tenemos el firme compromiso de invertir en ellos y ayudarles a reforzar sus habilidades, capacidades y conocimientos, con el fin de que puedan ofrecer soluciones innovadoras a todos nuestros clientes y contribuir al crecimiento y la estrategia de negocio del Grupo.', 'La capacidad de maximizar la utilización de nuestros activos durante su vida  útil es un factor importante dado que nuestra actividad requiere de importantes  inversiones.']",contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes,contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes,1.0,1.0,1.0
¿A qué se atribuye que el volumen de escombros haya caído un 27%?,"['También el volumen de escombros ha caído un 27 %, debido a la diferencia en la tipología de residuo que han producido las obras realizadas.', 'Gracias a estas y otras mejoras, las incidencias en todas las plataformas se han reducido en un 61% con respecto al año anterior.', 'El total del alcance 1 y 2, foco principal de las emisiones de la entidad al representar el 63,4% de su huella total, han experimentado un descenso del 5% gracias a las diferentes medidas de eficiencia energética que se han ido implantando durante los últimos años, como el cambio de luminarias a sistema LED, las mejoras en domótica y climatización, y la renovación de equipamientos por otros más ecoeficientes, entre otras.', 'La tasa de morosidad se ha reducido desde el 1,35% en 2016 al 1,13% a diciembre de 2017, gracias a un entorno macroeconómico más favorable y la aplicación de políticas prudentes.', 'Gracias a estas reformas y a la plataforma EcoTool, se ha conseguido evitar la emisión a la atmósfera de un total de 9.816 toneladas de CO2.']",a la diferencia en la tipología de residuo que han producido las obras realizadas,a la diferencia en la tipología de residuo que han producido las obras realizadas,1.0,1.0,1.0
¿Qué ha conseguido Indra gracias a una mayor contratación?,"['Desde el punto de vista de los resultados del ejercicio, Indra ha aumentado su cartera gracias a una mayor contratación y ha recuperado la rentabilidad con un margen EBIT positivo del 6% y con una generación de caja de 184 millones de euros. Desde el punto de vista operativo, han finalizado las principales acciones de restructuración y se empiezan a ver los resultados de las mismas.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Con una plantilla superior a las 60 personas, y una facturación anual cercana a los 10 millones de euros, ha experimentado un importante crecimiento durante los últimos años gracias a la apuesta realizada por modernizar sus instalaciones, métodos y procesos productivos.  Crecimiento significativo en negocios relacionados con el diseño y construcción de sistemas de transporte llave en mano para operar y, cuando los clientes así lo requieran, realizar su mantenimiento Uoperación, en solitario o en alianza, incluyendo inversión de capital según el caso.  Continuación del esfuerzo inversor en desarrollo tecnológico, tanto en lo referido a tecnologías como a productos de alto valor añadido, comercializables a nivel de componente, subsistema o material destinado a proveer a los clientes en todas nuestras ramas de actividad (material rodante, señalización, energía, gestión de datos, inspecciones, etc.).', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.']",ha recuperado la rentabilidad con un margen EBIT positivo del 6% y con una generación de caja de 184 millones de euros,"Desde el punto de vista de los resultados del ejercicio, Indra ha aumentado su cartera",0.25,1.0,1.0
¿A qué se debe que los mercados emisores canadiense y latinoamericanos muestren un buen ritmo de crecimiento desde enero?,"['Los mercados emisores canadiense y latinoamericanos muestran un buen ritmo de crecimiento desde enero -debido a las mejores condiciones climáticas que se dieron en el periodo-, y parece ser que el mercado emisor estadounidense también podría mejorar sus cifras en el corto plazo.', 'Importante crecimiento de los ROF (+15,9% interanual), gracias al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio.', 'La región EMEA se espera que continúe presentando resultados positivos de cara a los próximos meses, ya que las dinámicas de mercado en Europa siguen siendo buenas tanto en los segmentos vacacional, como urbano.', 'Gracias a esta medida, hemos mejorado la densidad de dichos envíos en un 1,5% respecto al año anterior.', 'Al margen de nuestra apuesta por Asia, seguimos focalizando nuestra inversión en otros mercados con fuerte potencial de crecimiento, como es el caso de México. En 2014, hemos desarrollado cuatro nuevos greenfields que revertirán en nuevos incrementos de los márgenes a futuro gracias al fuerte dinamismo de la demanda doméstica y al tirón de las exportaciones a Estados Unidos. Hoy, el mercado de NAFTA, supera ya el 20% de nuestras ventas.']",a las mejores condiciones climáticas que se dieron en el periodo,a las mejores condiciones climáticas que se dieron en el periodo,1.0,0.6666666666666666,1.0
"Que el factor climático tenga cada vez mayor importancia, ¿qué implicaciones tiene?","['El factor climático tiene cada vez mayor importancia, por lo que impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital.', 'En este sentido ha hecho, junto con otros bancos, un llamamiento público a todas las entidades signatarias de los Principios de Ecuador para que apoyen la ampliación de esta exigencia.finanzas sosteniBles 2017 P.97 Finanzas sostenibles Los bancos juegan un papel crucial en la lucha contra el cambio climático gracias a su posición única para movilizar capital mediante inversiones, préstamos y funciones de asesoramiento.', 'El impacto de esta reforma global sobre la actividad económica es objeto de interés creciente, ya que representa un posible freno para el crecimiento económico.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'Este nivel es el inferior al del año pasado debido a la incorporación del perímetro de banca mayorista global.']",impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital,impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital,1.0,1.0,1.0
¿A qué se debe que LUCA juegue un papel clave en el posicionamiento de Telefónica como uno de los líderes en el mercado de Big Data?,"['Esta unidad, lanzada en 2016, cuenta en la actualidad con más de más de 150 proyectos en 8 países diferentes en materias como transporte, comercio, turismo, finanzas o publicidad. LUCA juega un papel clave en el posicionamiento de Telefónica como uno de los líderes en el mercado de Big Data debido a nuestra oferta multisectorial.', 'La digitalización es necesaria para satisfacer las demandas de nuestros clientes, ofrecer la mejor experiencia diferencial y preparar la Compañía para un mundo hiperconectado. Por ello, desde Telefónica transformamos nuestro negocio buscando la automatización y la gestión en tiempo real de todos los procesos, impulsando la multicanalidad, reduciendo los costes asociados a la atención de los clientes y, a su vez, mejorando su experiencia y satisfacción con nuestros servicios.', '2018: Telefónica es incluida en el índice global Bloomberg de igualdad de género, gracias a sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo.', 'Telefónica Colombia (Variaciones interanuales en términos orgánicos) En el año 2014, Telefónica Colombia muestra unos sólidos resultados tanto en términos operativos (crecimiento de accesos en todos los servicios), como en términos financieros (sostenido incremento interanual de los ingresos y de doble dígito en OIBDA gracias a las eficiencias logradas).', 'Además, ENDESA es consciente de que una presencia destacada en los principales índices de inversión socialmente responsable promueve la atracción de este tipo de inversores y, por ello, la Compañía desempeña un papel muy destacado al respecto.']",a nuestra oferta multisectorial,a nuestra oferta multisectorial,1.0,1.0,1.0
"¿Qué factor contribuyó a que mejorara en 1,1 puntos más el resultado del año anterior?","['Gracias a esta medida, hemos mejorado la densidad de dichos envíos en un 1,5% respecto al año anterior.', 'Por otro lado, los gastos financieros se han reducido significativamente como resultado de fructíferas negociaciones con los bancos que permitieron minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia.', 'Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'El resultado antes de impuestos, que refleja mejor la evolución del negocio, crece un 8% gracias al aumento de volúmenes, la buena gestión de márgenes y el control de costes.', 'Importante crecimiento de los ROF (+15,9% interanual), gracias al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio.']","esta medida, que permitió minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia","La fase de grupos de la temporada 2016-17 promedió un 28,0 % y 5.080.000 espectadores",0.0,0.3333333333333333,0.5
¿Qué consecuencias tuvo la mejora de la situación macroeconómica del país?,"['Portugal también respondió bien el ejercicio pasado, el primero completo con nosotros, y tuvo incrementos notables en recursos minoristas e inversión crediticia, en parte como consecuencia de la mejora de la situación macroeconómica del país.', 'Estados Unidos, por su parte, experimentó cierta ralentización en su crecimiento, con un incremento anual del PIB del 1,6%, pero con un satisfactorio cuadro macroeconómico: prácticamente pleno empleo, inflación controlada, incremento del número de asalariados con mejoras en los salarios medios y un índice de confianza de los consumidores positivo gracias al impulso fiscal anunciado por el nuevo presidente.', 'En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.', 'La vinculación del sector del seguro con el entorno macroeconómico resulta indudable. En este sentido, la economía mundial mejoró en los últimos meses del 2016 gracias a la recuperación de economías avanzadas como las de Estados Unidos, Europa y China, marcando una tendencia de aceleración que se prevé continúe durante el 2017. En conjunto, la economía global creció un 3,1%, cifra inferior a la del 2015, pero superior a la prevista a principios de año.', 'En un entorno de crecimiento económico tanto a nivel nacional como global – el PIB de España repuntó un 3,1% en 2017 en tasa interanual y el de la economía mundial un 3,7%- hemos sabido avanzar de forma firme pero no podemos olvidar que las incertidumbres del entorno pueden afectar a cualquier compañía de dimensión internacional y por ello, es importante contar con una relativa diversificación de la actividad.']","Portugal también respondió bien el ejercicio pasado, el primero completo con nosotros, y tuvo incrementos notables en recursos minoristas e inversión crediticia","Portugal también respondió bien el ejercicio pasado, el primero completo con nosotros, y tuvo incrementos notables en recursos minoristas e inversión crediticia",1.0,1.0,1.0
¿Por qué se afirma que el resultado obtenido ha sido positivo?,"['Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.', 'El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.']",se estima que mejora el beneficio por acción (BPA) desde 2016,que la mejora en los sistemas de gestión ha repercutido en las condiciones laborales de sus trabajadores.,0.25,1.0,1.0
¿Qué genera esta esta vocación de excelencia?,"['Gracias a esta vocación de excelencia, la compañía mantiene certificaciones en los campos de gestión de calidad, gestión ambiental y seguridad y salud.', 'Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.', 'Este tipo de inversiones, en cualquier caso, cumplirá con nuestra prioridad de creación de valor para el accionista, y por ello buscamos las fórmulas financieras atractivas que nos permitan obtener un valor añadido real.', 'La capacidad de maximizar la utilización de nuestros activos durante su vida  útil es un factor importante dado que nuestra actividad requiere de importantes  inversiones.']","la compañía mantiene certificaciones en los campos de gestión de calidad, gestión ambiental y seguridad y salud","la compañía mantiene certificaciones en los campos de gestión de calidad, gestión ambiental y seguridad y salud",1.0,1.0,1.0
¿Por qué no produce impactos en la biodiversidad?,"['Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'El Grupo ACS considera prioritaria la eficiencia del consumo de recursos y la reducción de la generación de residuos, ya que una estrategia efectiva en estos aspectos implica beneficios en una doble vertiente. Por un lado, se reduce el impacto ambiental sobre el entorno y, por otro, se reduce el gasto necesario para la compra o tratamiento de los mismos.', 'Este sistema supone un importante avance en el impacto medioambiental ya que los sistemas de purificación propuestos eliminan impurezas, productos químicos e imperfecciones sin perjudicar la calidad del agua consumible por el cliente, reduciendo además espacio de almacenaje, costes económicos y tiempo por la gestión logística del producto.', 'A pesar de los esfuerzos, este año el consumo energético fue superior al de 2015 debido a una mayor producción.', 'Lingotes Especiales apuesta decididamente por la Economía Circular ya que esta permite diseñar productos sin desechos que faciliten su desmontaje y su reutilización y convertir residuos en recursos, incorporándolos de nuevo al ciclo de la economía productiva y reduciendo, a la vez, el impacto ambiental de los procesos.']",este año el consumo energético fue superior al de 2015 debido a una mayor producción,Atresmedia desarrolla su actividad en zonas urbanas que no afectan a espacios naturales,0.0,0.6666666666666666,1.0
¿Qué ha permitido un importante crecimiento durante los últimos años? ,"['En un entorno de crecimiento económico tanto a nivel nacional como global – el PIB de España repuntó un 3,1% en 2017 en tasa interanual y el de la economía mundial un 3,7%- hemos sabido avanzar de forma firme pero no podemos olvidar que las incertidumbres del entorno pueden afectar a cualquier compañía de dimensión internacional y por ello, es importante contar con una relativa diversificación de la actividad.', 'Los estímulos gubernamentales parecen estar fomentando el crecimiento por medio tanto del consumo privado, que está redundando en una mejora de la confianza de los consumidores, como de la inversión, la cual está aumentando gracias a las facilidades de acceso al crédito impulsadas por el Fondo de Garantía del Crédito (CGF, por su siglas en inglés).', 'En los últimos ejercicios el Grupo ha desarrollado e implantado las mejoras estructurales y operativas necesarias para reforzar y consolidar la visión integral de los riesgos, basada en información completa, precisa y recurrente, permitiéndole a la alta dirección valorar y decidir en consecuencia.', 'Durante muchas generaciones hemos aplicado nuestro conocimiento y experiencia para innovar y reinventar la manera de hacer banca, manteniendo las fortalezas que nos han acompañado siempre. Estoy convencida de que lograremos el éxito porque:  nuestro crecimiento, rentabilidad y fortaleza de balance demuestran que nuestra estrategia está funcionando;  nuestro tamaño, diversificación y predictibilidad nos aportan una base sólida para innovar;  nuestra cultura —nuestro foco constante en ser un banco responsable— reforzará la confianza de las personas en nuestra marca.', 'Gracias al mejor aprovechamiento del Big Data es posible el desarrollo de modelos estadísticos de propensión al consumo de productos y servicios, con refresco diario de la información, lo que redunda en una adecuación de la oferta y por tanto de la eficacia en las acciones comerciales.']","es importante contar con una relativa diversificación de la actividad, ya que hemos sabido avanzar de forma firme pero no podemos olvidar que las incertidumbres del entorno pueden afectar a cualquier compañía de dimensión internacional","la apuesta realizada por modernizar sus instalaciones, métodos y procesos productivos",0.25,0.75,1.0
¿Por qué el propano canalizado será conectado a la red de distribución de gas natural?,"['El 30 de septiembre de 2015 se firmó un acuerdo con Repsol Butano para la compra de activos de propano canalizado, en virtud del cual Gas Natural Distribución adquirirá alrededor de 250.000 puntos de suministro que se encuentran en el área de influencia de sus zonas de distribución actuales, lo que permitirá que sean conectados a la red de distribución de gas natural.', 'Además, se ha procedido a revisar el estado actual de las instalaciones obteniendo como resultado unas propuestas de mejora de ahorro y eficiencia energética.', 'Gas Natural Fenosa promueve la conciliación de la vida profesional y personal gracias al importante conjunto de medidas de flexibilización laboral, servicios y beneficios adaptados a las necesidades de los empleados.', 'Se reconoce como coste del sistema el desvío correspondiente a la retribución del gas natural destinado al mercado a tarifa procedente del contrato de Argelia y suministrado a través del gasoducto del Magreb, como consecuencia del Laudo dictado por la Corte Internacional de Arbitraje de París el día 9 de agosto de 2010.', 'El gasóleo sigue registrando una reducción debido a la sustitución de las calderas alimentadas por este combustible.']","El 30 de septiembre de 2015 se firmó un acuerdo con Repsol Butano para la compra de activos de propano canalizado, en virtud del cual Gas Natural Distribución adquirirá alrededor de 250.000 puntos de suministro que se encuentran en el área de influencia de sus zonas de distribución actuales, lo que permitirá que sean conectados a la red de distribución de gas natural","El 30 de septiembre de 2015 se firmó un acuerdo con Repsol Butano para la compra de activos de propano canalizado, en virtud del cual Gas Natural Distribución adquirirá alrededor de 250.000 puntos de suministro que se encuentran en el área de influencia de sus zonas de distribución actuales",1.0,1.0,1.0
¿En qué repercutirá que los nuevos requisitos de contabilidad de coberturas se acerquen más a las políticas de gestión de riesgo de la entidad?,"['Dado que los nuevos requisitos de contabilidad de coberturas se acercarán más a las políticas de gestión de riesgo de la entidad, una evaluación preliminar de las actuales relaciones de cobertura del Grupo indica que éstas cumplirán con las condiciones para su continuidad como relaciones de cobertura con la aplicación de NIIF', 'Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.', 'Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.', 'La entidad mantiene políticas de cobertura con el objetivo prioritario de minimizar el impacto negativo debido a movimientos adversos de los mercados de los cambios de divisas sobre las ratios de capital, así como sobre los resultados generados en su negocio en divisa. Las operaciones de cobertura cubren el riesgo de cambio de las inversiones realizadas en las sociedades del grupo radicadas en países cuya moneda funcional no es el euro (véase nota 4.4.3.1 apartado Riesgo estructural de tipo de cambio).', 'En los últimos ejercicios el Grupo ha desarrollado e implantado las mejoras estructurales y operativas necesarias para reforzar y consolidar la visión integral de los riesgos, basada en información completa, precisa y recurrente, permitiéndole a la alta dirección valorar y decidir en consecuencia.']",una evaluación preliminar de las actuales relaciones de cobertura del Grupo indica que éstas cumplirán con las condiciones para su continuidad como relaciones de cobertura con la aplicación de NIIF,una evaluación preliminar de las actuales relaciones de cobertura del Grupo indica que éstas cumplirán con las condiciones para su continuidad como relaciones de cobertura con la aplicación de NIIF,1.0,1.0,1.0
¿Qué supone que nuestra estrategia de diversidad sea el resultado de adaptar nuestro negocio al entorno?,"['Así, nuestra estrategia de diversidad viene definida como el resultado inevitable y natural de adaptar nuestro negocio al entorno en el que operamos y, en consecuencia, entenderla como parte de nuestra realidad empresarial.', 'Operamos en una industria global y altamente competitiva por lo que no sólo debemos adaptarnos de forma continuada a los requisitos de nuestros clientes sino que consideramos el desarrollo conjunto una oportunidad de ventaja competitiva.', 'La diversidad y la inclusión es para Acerinox un objetivo estratégico porque de lo que se trata es de atraer y retener el talento que se necesita para el éxito, proporcionando los mejores servicios a nuestros clientes en todo el mundo.', 'Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.']",entenderla como parte de nuestra realidad empresarial,entenderla como parte de nuestra realidad empresarial,1.0,1.0,1.0
¿En qué han desembocado las conclusiones de este informe?,"['Como consecuencia de las conclusiones que ofreció este informe, se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años.', 'En el ejercicio 2017 se ha revisado el proceso de identificación y gestión de riesgos con la ayuda de un consultor externo y se ha incluido una nueva herramienta que facilita su gestión. Como resultado de este estudio, se han incluido 35 nuevos indicadores clave de riesgo (KRI), se han modificado 26 KRI existentes, y se han eliminado 18 KRI.', 'No quiero extenderme mucho en esto porque la consejera delegada lo explica con detalle en este mismo informe, pero sí quiero poner énfasis en la calidad de los resultados.', 'Me resulta complicado abarcar en esta carta todos los aspectos de interés que pueden encontrar en el presente informe, por lo que les animo a leerlo con atención y detenimiento.', 'Además, se ha procedido a revisar el estado actual de las instalaciones obteniendo como resultado unas propuestas de mejora de ahorro y eficiencia energética.']",se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años,se han identificado los puntos significativos y las mejoras que deben abordarse en los próximos años,1.0,1.0,1.0
¿Qué le ha llevado a ser una incondicional de la unidad europea?,"['Soy una incondicional de la unidad europea, porque creo que unidos podemos hacer muchísimo más que separados.', 'Latinoamérica, Europa y Japón. La única excepción es el Reino Unido, donde se prevé un crecimiento más bajo a corto plazo debido a la incertidumbre en torno al Brexit, aunque hasta ahora este hecho apenas ha afectado a nuestro negocio.', 'Europa ha tenido una primera mitad del año con fuerte incremento del consumo aparente, debido al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro.', 'La región EMEA se espera que continúe presentando resultados positivos de cara a los próximos meses, ya que las dinámicas de mercado en Europa siguen siendo buenas tanto en los segmentos vacacional, como urbano.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.']",creo que unidos podemos hacer muchísimo más que separados,creo que unidos podemos hacer muchísimo más que separados,1.0,0.5,1.0
¿Por qué los planes de pensiones son una herramienta fundamental para fomentar la cultura del ahorro?,"['Los planes de pensiones son una herramienta fundamental para fomentar la cultura del ahorro, pues ayudan a que los trabajadores afronten su jubilación en mejores condiciones económicas, especialmente ahora que la presión demográfica amenaza la sostenibilidad del sistema público, al menos tal y como lo conocemos.', 'La capacidad de maximizar la utilización de nuestros activos durante su vida  útil es un factor importante dado que nuestra actividad requiere de importantes  inversiones.', 'Pensamos que nuestros empleados son uno de nuestros principales activos y por eso tenemos el firme compromiso de invertir en ellos y ayudarles a reforzar sus habilidades, capacidades y conocimientos, con el fin de que puedan ofrecer soluciones innovadoras a todos nuestros clientes y contribuir al crecimiento y la estrategia de negocio del Grupo.', 'En paralelo, continúa el crecimiento de los depósitos en los mercados maduros aunque a menor ritmo, como consecuencia de un mayor foco en la reducción del coste del pasivo, como principal palanca para recuperar margen de intereses en entornos de tipos de interés en mínimos.', 'El plan de incentivo anual (anual incentive plan) se centra en la mejora de los resultados financieros, por lo que su principal métrica es el beneficio de explotación antes de partidas excepcionales del Grupo.']","ayudan a que los trabajadores afronten su jubilación en mejores condiciones económicas, especialmente ahora que la presión demográfica amenaza la sostenibilidad del sistema público, al menos tal y como lo conocemos","ayudan a que los trabajadores afronten su jubilación en mejores condiciones económicas, especialmente ahora que la presión demográfica amenaza la sostenibilidad del sistema público, al menos tal y como lo conocemos",1.0,1.0,1.0
¿Qué permite a Telefónica ser incluida en el índice global Bloomberg de igualdad de género?,"['2018: Telefónica es incluida en el índice global Bloomberg de igualdad de género, gracias a sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Nuevas reglas que aceptamos de buen grado pues son iguales para todos y Bankinter tiene plena capacidad para cumplir con ellas como el que más.', 'Telefónica Colombia (Variaciones interanuales en términos orgánicos) En el año 2014, Telefónica Colombia muestra unos sólidos resultados tanto en términos operativos (crecimiento de accesos en todos los servicios), como en términos financieros (sostenido incremento interanual de los ingresos y de doble dígito en OIBDA gracias a las eficiencias logradas).', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.']","sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo","sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo",1.0,1.0,1.0
¿Qué se ha conseguido con la colaboración con Inditex?,"['Gracias a la colaboración con Inditex, en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo.', 'Gracias a la contribución de todos nuestros empleados, Inditex ha logrado unos resultados especialmente positivos en los ejercicios 2015 y 2016, que han permitido repartir más de 79 millones de euros entre más de 84.000 personas en 50 países.', 'Como resultado de la integración de todos nuestros canales de venta, en Inditex hemos trabajado en desarrollos tecnológicos que permitan aportar nuevas posibilidades a las necesidades de nuestros clientes.', 'Gracias a estas medidas, tal y como queda reflejado en la gráfica anterior, hemos alcanzado una reducción del 6% en el consumo de energía eléctrica por prenda puesta en el mercado y de un 3% con respecto a las ventas, en comparación con 2016.', 'En línea con lo anterior, la medición de la eficiencia y eficacia de estas iniciativas se ha visto potenciada y ha sido posible gracias a la mejora de los sistemas y control del resultado de las campañas mediante la construcción de modelos econométricos que permiten calcular el retorno de la inversión publicitaria (ROI) y la optimización del mix de medios utilizado.']","en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo","en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo",1.0,,1.0
¿Por qué la operación supone ampliar la presencia internacional de Prosegur?,"['SBV Services es la compañía líder en logística de valores. Una posición que se ha ganado tras más de 30 años de bagaje en el mercado sudafricano. Además, cuenta con presencia en Nigeria, Namibia y Lesoto, por lo que la operación supone ampliar la presencia internacional de Prosegur a 21 países. Este hecho supone un aspecto clave para facilitar la consolidación y expansión de Prosegur en el continente.', 'De igual forma, entendemos que la innovación, la investigación y el desarrollo de nuevos servicios y productos son la única vía para afianzar nuestro liderazgo en el mercado internacional de la seguridad privada. Además, queremos seguir creciendo junto a nuestros clientes y a comienzos de 2016 anunciamos nuestra entrada en el accionariado de la compañía de logística de valores y gestión de efectivo sudafricana SBV Services, con lo que ya contamos con presencia en los cinco continentes. Nuestra llegada al continente africano es un paso adelante que nos llena de ilusión. Aportaremos toda nuestra experiencia y, al mismo tiempo, aprenderemos de sus mejores prácticas. Estamos seguros de que trabajando juntos ésta será una etapa de crecimiento y desarrollo junto a nuestros nuevos socios.', '• Direcciones de negocio: con el nuevo modelo, las tres líneas de negocio de Prosegur (Soluciones Integrales de Seguridad, Logística de Valores y Gestión de Efectivo, y Alarmas) se erigen como los principales ejes estructurales de la organización global. Dentro de cada una de las tres direcciones de negocio se han establecido las divisiones geográficas de Iberoamérica (LATAM) y Resto del Mundo (ROW). A su vez, la región de Asia-Pacífico mantiene cierta autonomía debido a las particularidades que presentan estos mercados.', '• Construir un Prosegur más ágil, rápido, consistente y homogéneo, gracias a la simplificación de procesos y estructuras que redunden en una mejor toma de decisiones', 'Portis ha consolidado su presencia en la península, especialmente en el noroeste a través de la recientemente adquirida Enor, gracias a su estrategia de expansión basada en una oferta completa de mantenimiento y especial atención al servicio al cliente.']","cuenta con presencia en Nigeria, Namibia y Lesoto",SBV Services es la compañía líder en logística de valores. Una posición que se ha ganado tras más de 30 años de bagaje en el mercado sudafricano,0.25,1.0,1.0
