user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
¿Cuál es la razón de que British Airways sea vulnerable a la interrupción de las operaciones a corto plazo?,"['Aeropuertos IAG depende y puede verse afectado por las decisiones relativas a infraestructuras o los cambios en las políticas de los gobiernos, los reguladores u otros organismos que se encuentran fuera de la esfera de control del Grupo. El aeropuerto de Londres Heathrow carece de capacidad libre de pista y opera en las dos mismas pistas principales desde su apertura, hace más de 60 años. Por esta razón, British Airways es vulnerable a la interrupción de las operaciones a corto plazo. En octubre, el gobierno británico confirmó una propuesta de ampliación mediante una tercera pista en Heathrow. Esta propuesta está sujeta a la aprobación del Parlamento británico.', 'Latinoamérica, Europa y Japón. La única excepción es el Reino Unido, donde se prevé un crecimiento más bajo a corto plazo debido a la incertidumbre en torno al Brexit, aunque hasta ahora este hecho apenas ha afectado a nuestro negocio.', 'Como consecuencia de este hecho, es previsible que a lo largo de los próximos trimestres se limite aún más el nivel de activos comprometidos en operaciones de financiación a largo plazo.', 'El Grupo podría hacer frente a pérdidas financieras, la suspensión de las operaciones o el menoscabo de la reputación de sus marcas, con motivo de un ataque a los sistemas del Grupo por delincuentes, terroristas o gobiernos extranjeros.', 'Nuestro objetivo es ser la aerolínea líder en precio y servicio a través del Atlántico Norte gracias a una red de corto radio rentable y sostenible. Nuestra estrategia tiene como pilares fundamentales una marca y un servicio sólidos y enfocados en el cliente, una red con atractivas conexiones y una base de costes competitiva y resiliente. Creemos que Aer Lingus está bien posicionada para seguir creciendo exitosamente aprovechando las ventajas de formar parte del Grupo IAG y para alcanzar nuestros objetivos.']","El aeropuerto de Londres Heathrow carece de capacidad libre de pista y opera en las dos mismas pistas principales desde su apertura, hace más de 60 años","El aeropuerto de Londres Heathrow carece de capacidad libre de pista y opera en las dos mismas pistas principales desde su apertura, hace más de 60 años",1.0,1.0,1.0
¿La firma del nuevo Convenio Colectivo qué ha provocado?,"['La apuesta por la Igualdad, diversidad y conciliación Atresmedia cuenta con un Plan de Igualdad firmado en 2014, centrado en los siguientes objetivos: Garantizar la igualdad de trato y oportunidades. Mejorar la conciliación laboral y familiar. Prevenir el acoso laboral. Proteger la maternidad Las medidas de fomento de la igualdad contempladas en el Plan se han visto acrecentadas en 2017 gracias a la firma del nuevo Convenio Colectivo.', 'Esta nueva revolución está creando también nuevos desafíos sociales y de sostenibilidad, por lo que debemos estar preparados para hacerles frente.', 'Asimismo, tras la COP21 la preocupación de los Estados por la lucha contra el cambio climático creció considerablemente, por lo que se espera que se intensifique la presión regulatoria sobre el sector energético, entre otros.', 'El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.', 'El impacto de esta reforma global sobre la actividad económica es objeto de interés creciente, ya que representa un posible freno para el crecimiento económico.']",Las medidas de fomento de la igualdad contempladas en el Plan se han visto acrecentadas en 2017,Las medidas de fomento de la igualdad contempladas en el Plan se han visto acrecentadas en 2017,0.75,1.0,1.0
¿Qué consecuencia han tenido los cambios en los hábitos de los consumidores en la transformación digital?,"['La transformación digital está impactada por los cambios en los hábitos de los consumidores, y por ello se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento.', 'Los clientes digitales aumentaron en el año 2017 un 10%, hasta los 4,4 millones de clientes, como resultado de nuestro firme compromiso con la transformación digital.', 'Los cambios también han afectado a la distribución que debe adaptarse a los nuevos gustos. Aparecen nuevas opciones frente a la distribución tradicional como la compra por internet (super on line) donde el crecimiento es muy relevante y las posiciones de los principales actores en muchas ocasiones es distinta a la que tiene la distribución tradicional. Como resultado, hemos asistido a operaciones de fusión/concentración en algunos mercados relevantes.', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.', 'La revolución digital, y sus implicaciones en términos de cambio de los procesos productivos, está llegando cada vez a un mayor número de sectores. Por ello, Dominion ofrece hoy soluciones y servicios a empresas en un amplio abanico de sectores y es previsible que este número se incremente en el futuro próximo.']","se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento","se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes",0.75,1.0,1.0
¿Qué ha llevado a Dominion a ofrecer hoy soluciones y servicios a empresas en un amplio abanico de sectores? ,"['La revolución digital, y sus implicaciones en términos de cambio de los procesos productivos, está llegando cada vez a un mayor número de sectores. Por ello, Dominion ofrece hoy soluciones y servicios a empresas en un amplio abanico de sectores y es previsible que este número se incremente en el futuro próximo.', 'Manteniendo su experiencia tecnológica y la inteligencia de los procesos a nivel central, Dominion aplica su know how en diversos campos de actividad y zonas geográficas con una filosofía plug and play para promover el cross-selling y la capacidad de adaptación gracias a la reducción de su dependencia de cualquier cliente o negocio individual.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Desde el pasado año, Grupo DIA viene desarrollando un ambicioso proyecto que supone la reingeniería y digitalización de los principales procesos del área comercial de la Compañía. Como resultado del proyecto, se están obteniendo beneficios, tales como la optimización y estandarización de procesos, digitalización completa de la información, trazabilidad de la misma y la reducción del time to market. La solución elegida para la digitalización de los procesos es la herramienta AuraPortal, uno de los software BPM (Business Process Management) líderes en el sector, que permite modelar, implementar y ejecutar procesos de forma automática.', 'Con el objetivo de establecer y avanzar aún más en la creación de vínculos con sus consumidores, Grupo DIA mantiene desde hace 18 años una herramienta de fidelización que le permite conocer las necesidades, gustos y preferencias de sus clientes y, en consecuencia, organizar ofertas personalizadas y adaptadas a sus perfiles. El Club DIA es una herramienta al servicio del concepto de proximidad de la compañía y de la que se benefician más de 37 millones de clientes en todos los países en los que opera.']",está llegando cada vez a un mayor número de sectores,"La revolución digital, y sus implicaciones en términos de cambio de los procesos productivos, está llegando cada vez a un mayor número de sectores",0.25,1.0,1.0
¿Qué han supuesto las soluciones habitacionales a los clientes en riesgo de exclusión social?,"['Como consecuencia de ofrecer soluciones habitacionales a los clientes en riesgo de exclusión social afectados por procesos judiciales hipotecarios o daciones en pago, el Banco tiene un parque de casi 7.500 viviendas en régimen de alquiler social, incluyendo en esta cifra las aportadas al Fondo Social de la Vivienda y más de 850 viviendas en régimen de alquiler asequible.', 'Afortunadamente, no hubo que lamentar daños personales, ya que los clientes fueron evacuados de las zonas afectadas de una manera rápida, eficaz y segura.', 'Gracias a esta intervención, se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental.', 'Gracias a la colaboración con Inditex, en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo.', 'Los resultados obtenidos constatan una sólida consolidación del negocio doméstico con una mejora significativa del margen de clientes. Esto ha sido posible gracias a una gestión proactiva de precios (tanto en intereses como en comisiones) junto con una mejora en las cuotas de mercado, siempre manteniendo una elevada calidad de servicio. El Banco ha sido capaz de fortalecer su margen de intereses y es la entidad con mejor comportamiento en el margen de clientes en España. Todo ello junto con una sólida posición de solvencia y liquidez.']","el Banco tiene un parque de casi 7.500 viviendas en régimen de alquiler social, incluyendo en esta cifra las aportadas al Fondo Social de la Vivienda y más de 850 viviendas en régimen de alquiler asequible","el Banco tiene un parque de casi 7.500 viviendas en régimen de alquiler social, incluyendo en esta cifra las aportadas al Fondo Social de la Vivienda y más de 850 viviendas en régimen de alquiler asequible",1.0,1.0,1.0
¿Qué se consigue con el modelo integrado de tiendas y online?,"['Gracias al modelo integrado de tiendas y online, nuestros clientes se relacionan con nuestras marcas en el momento, el lugar y el modo que sea más conveniente según sus necesidades.', 'Nuestra oferta integrada se compone de un amplio rango de productos y servicios que se anticipan y adaptan a las necesidades de nuestros clientes, gracias a propuestas personalizadas tanto para los individuos como para las empresas.', 'La transformación digital está impactada por los cambios en los hábitos de los consumidores, y por ello se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento.', 'Los cambios también han afectado a la distribución que debe adaptarse a los nuevos gustos. Aparecen nuevas opciones frente a la distribución tradicional como la compra por internet (super on line) donde el crecimiento es muy relevante y las posiciones de los principales actores en muchas ocasiones es distinta a la que tiene la distribución tradicional. Como resultado, hemos asistido a operaciones de fusión/concentración en algunos mercados relevantes.', 'Así, en 2017, gracias a las nuevas aperturas y reformas, alcanzamos ya un total de 5.068 tiendas ecoeficientes, lo que supone alrededor del 80% de nuestras propias tiendas.']","nuestros clientes se relacionan con nuestras marcas en el momento, el lugar y el modo que sea más conveniente según sus necesidades","nuestros clientes se relacionan con nuestras marcas en el momento, el lugar y el modo que sea más conveniente según sus necesidades",1.0,1.0,1.0
¿Qué ha generado la venta SUB?,"['La inversión crediticia neta se ha situado en 8.836 millones de euros, un decremento del 26,9% debido a la venta SUB, aunque aislando este impacto la inversión crece un 9,2% por el negocio de México.', 'Estas ventas han supuesto un ingreso de 2.412 millones de euros en el ejercicio 2016, un 16,4% inferior al del ejercicio 2015 como consecuencia de la caída en las unidades físicas vendidas y del menor precio medio de venta.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'LAS VENTAS crecieron debido a la incorporación de Oliveri (en 2013 sólo un mes) y Garofalo (desde el mes de junio). El impacto de los nuevos negocios es de 103 millones de euros. Ambas compañías son parte importante en la estrategia del Grupo y tienen un desarrollo específico para ampliar su distribución en mercados que entendemos complementarios.', 'Los cambios también han afectado a la distribución que debe adaptarse a los nuevos gustos. Aparecen nuevas opciones frente a la distribución tradicional como la compra por internet (super on line) donde el crecimiento es muy relevante y las posiciones de los principales actores en muchas ocasiones es distinta a la que tiene la distribución tradicional. Como resultado, hemos asistido a operaciones de fusión/concentración en algunos mercados relevantes.']","La inversión crediticia neta se ha situado en 8.836 millones de euros, un decremento del 26,9%","La inversión crediticia neta se ha situado en 8.836 millones de euros, un decremento del 26,9%",1.0,1.0,1.0
¿Qué consecuencia tiene el procedimiento de seguimiento y actualización de la normativa establecido por el Grupo DIA?,"['Para llevar a cabo esta función, el Grupo DIA ha establecido un procedimiento de seguimiento y actualización de la normativa, en virtud del cual están definidos los recursos, responsabilidades y herramientas internas y externas necesarias para desempeñar esta función y lograr el doble objetivo de disponer de un mapa regulatorio actualizado y de una organización informada sobre sus obligaciones legales.', 'Con motivo de la entrada en vigor de la nueva normativa en materia de abuso de mercado para las sociedades cotizadas, Grupo DIA ha actualizado en 2016 su Reglamento Interno de Conducta con el que se establecen las reglas para la gestión y control del uso de la información privilegiada, operaciones de autocartera y la comunicación transparente de la información relevante.', 'Desde el pasado año, Grupo DIA viene desarrollando un ambicioso proyecto que supone la reingeniería y digitalización de los principales procesos del área comercial de la Compañía. Como resultado del proyecto, se están obteniendo beneficios, tales como la optimización y estandarización de procesos, digitalización completa de la información, trazabilidad de la misma y la reducción del time to market. La solución elegida para la digitalización de los procesos es la herramienta AuraPortal, uno de los software BPM (Business Process Management) líderes en el sector, que permite modelar, implementar y ejecutar procesos de forma automática.', 'Con el objetivo de establecer y avanzar aún más en la creación de vínculos con sus consumidores, Grupo DIA mantiene desde hace 18 años una herramienta de fidelización que le permite conocer las necesidades, gustos y preferencias de sus clientes y, en consecuencia, organizar ofertas personalizadas y adaptadas a sus perfiles. El Club DIA es una herramienta al servicio del concepto de proximidad de la compañía y de la que se benefician más de 37 millones de clientes en todos los países en los que opera.', '1. Mantener al cliente en el centro del negocio resulta prioritario para la Compañía, por lo que los proyectos y las líneas de actuación acometidas por Grupo DIA tienen siempre una clara orientación hacia completar las necesidades y cambiantes hábitos de un cliente cada vez más exigente y especializado.']","están definidos los recursos, responsabilidades y herramientas internas y externas necesarias para desempeñar esta función y lograr el doble objetivo de disponer de un mapa regulatorio actualizado y de una organización informada sobre sus obligaciones legales","están definidos los recursos, responsabilidades y herramientas internas y externas necesarias para desempeñar esta función y lograr el doble objetivo de disponer de un mapa regulatorio actualizado y de una organización informada sobre sus obligaciones legales",1.0,1.0,1.0
¿Por qué se quiere agradecer sinceramente a ciertas personas?,"['Personas a las que quiero hacer llegar desde aquí mi más sincero agradecimiento, pues su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro.', 'Applus+ cuenta con profesionales de gran talento, comprometidos y apasionados, que han contribuido al crecimiento y a la diversificación del negocio durante muchos años y por este motivo me gustaría expresarles mi agradecimiento por la gran labor que han realizado.', 'En este sentido, me gustaría enfatizar que nuestro retorno más inmediato se produce hacia los 37 millones de clientes que confían en nosotros, porque una aseguradora más eficaz siempre ofrece mejores productos y servicios.', 'Estoy segura de que lo conseguiremos porque contamos con un equipo dispuesto a esforzarse al máximo para dar el mejor servicio a los clientes.', 'Hoy en día somos lo que somos, gracias a la confianza que la empresa tuvo en nosotros y destacaría dos razonamientos claros: primero, que somos una radio comercial donde tenemos que hacer buena radio para ser un buen soporte publicitario y segundo que es fundamental saber que por motivos de cobertura somos segundos, pero no podemos pensar en ser segundones"".']","su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro","su contribución y compromiso han sido, y son, piedra angular para la consecución de nuestros objetivos y para nuestro futuro",1.0,1.0,1.0
¿Qué impacto tienen los sucesos del pasado?,"['El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.', 'El impacto no fue duradero, ya que en los meses siguientes se redujo la volatilidad, la renta variable se recuperó y bajó la aversión al riesgo.', 'Gracias a nuestro estudio Things Matter, que está centrado en el uso que las personas hacen de las cosas conectadas, podemos visualizar claramente qué aspectos de nuestra sociedad están experimentando, en mayor o menor medida, el impacto de Internet de las Cosas.', 'El Grupo podría hacer frente a pérdidas financieras, la suspensión de las operaciones o el menoscabo de la reputación de sus marcas, con motivo de un ataque a los sistemas del Grupo por delincuentes, terroristas o gobiernos extranjeros.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación']",El Grupo tiene una obligación presente (ya sea legal o implícita),"Se reconocen las provisiones cuando Gas Natural Fenosa tiene una obligación presente, ya sea legal o implícita",0.75,1.0,1.0
¿A qué se debe el importante crecimiento de los ROF?,"['Importante crecimiento de los ROF (+15,9% interanual), gracias al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio.', 'En Colombia sobresalió el desempeño favorable del margen bruto, gracias al buen comportamiento del margen de intereses (tanto por actividad como por evolución de los diferenciales) y las comisiones, aunque mitigado por menores ROF (el mismo período del 2016 incluía resultados por venta de participaciones) y el incremento de los saneamientos.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Los estímulos gubernamentales parecen estar fomentando el crecimiento por medio tanto del consumo privado, que está redundando en una mejora de la confianza de los consumidores, como de la inversión, la cual está aumentando gracias a las facilidades de acceso al crédito impulsadas por el Fondo de Garantía del Crédito (CGF, por su siglas en inglés).', 'En este entorno, en la evolución de MAPFRE es de destacar: - Los magníficos resultados obtenidos en la mayor parte de los países, especialmente España y Brasil, y en los negocios de Reaseguro y Global Risks. - El crecimiento en las primas de No Vida, tanto en España como en el extranjero, así como en el reaseguro, que han permitido absorber la contracción del seguro de Vida en España. - La buena evolución del resultado del negocio de Vida, gracias a la mejora tanto del resultado de suscripción como de los ingresos financieros en Brasil.']","al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio","al muy buen desempeño de la Unidad de Global Markets, fundamentalmente durante la primera parte del ejercicio",1.0,0.5,1.0
¿Por qué motivo no existen en el Grupo restricciones al derecho de voto? ,"['En el Grupo no existen restricciones al derecho de voto, ya que cada acción da derecho a un voto.', 'El Grupo tiene una obligación presente (ya sea legal o implícita) como resultado de un suceso pasado.', 'El Grupo es uno de los mayores fabricantes en Europa, el mayor de Estados Unidos, el único en el continente africano, y en la actualidad está aumentado sus cuotas de mercado en Asia y Oceanía gracias a las ventas de los productos fabricados en la nueva planta de Malasia.', 'Nuestra trayectoria avala ese propósito de estabilidad, porque mantenemos el nombre, no nos hemos fusionado con nadie y no hemos comprado nada en España.', 'Un crecimiento que hemos alcanzado sin realizar ampliaciones de capital y gracias a una política prudente de distribución del dividendo.']",cada acción da derecho a un voto,cada acción da derecho a un voto,1.0,1.0,1.0
¿Qué efecto tiene el compromiso con los colectivos profesionales de edad más avanzada?,"['Talento senior: Estamos comprometidos con los colectivos profesionales de edad más avanzada y, por ello, colaboramos con el Instituto de Empresa en su Observatorio ""Demografía y Diversidad Generacional"", con el objetivo final de explorar nuevos modelos de gestión del talento senior en las empresas, que ofrezcan oportunidades a los profesionales mayores de 55 años.', 'Applus+ cuenta con profesionales de gran talento, comprometidos y apasionados, que han contribuido al crecimiento y a la diversificación del negocio durante muchos años y por este motivo me gustaría expresarles mi agradecimiento por la gran labor que han realizado.', 'Además de las acciones que llevamos a cabo con nuestros interlocutores, los pacientes y la comunidad sanitaria, 2015 nos sirvió para reorientar toda nuestra organización al objetivo de ofrecer soluciones innovadoras para los pacientes en Dermatología a través de nuestro know-how acumulado y nuestra competencia técnica en este campo. Gracias a una amplia gama de acciones internas y externas, no solo nos encontramos hoy en una mejor posición para conseguir este objetivo, sino que podemos hacerlo escuchando mejor las aportaciones de los pacientes, los médicos y la comunidad científica.', 'Los planes de pensiones son una herramienta fundamental para fomentar la cultura del ahorro, pues ayudan a que los trabajadores afronten su jubilación en mejores condiciones económicas, especialmente ahora que la presión demográfica amenaza la sostenibilidad del sistema público, al menos tal y como lo conocemos.', 'Quiero felicitar a los más de 200.000 profesionales que trabajan en el Grupo Santander, puesto que los logros alcanzados en 2017 no hubieran sido posibles sin la aportación de cada uno de ellos. tenemos el objetivo de consolidarnos como el mejor banco comercial para nuestros empleados, clientes, accionistas y la sociedad.']","colaboramos con el Instituto de Empresa en su Observatorio ""Demografía y Diversidad Generacional"", con el objetivo final de explorar nuevos modelos de gestión del talento senior en las empresas, que ofrezcan oportunidades a los profesionales mayores de 55 años","colaboramos con el Instituto de Empresa en su Observatorio ""Demografía y Diversidad Generacional"", con el objetivo final de explorar nuevos modelos de gestión del talento senior en las empresas, que ofrezcan oportunidades a los profesionales mayores de 55 años",1.0,1.0,1.0
¿Qué efecto producen los requisitos de solvencia y/o control?,"['• Construir un Prosegur más ágil, rápido, consistente y homogéneo, gracias a la simplificación de procesos y estructuras que redunden en una mejor toma de decisiones', 'El entorno para la actividad bancaria está siendo desafiante, ya que a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente.', 'El análisis de escenarios es una herramienta muy útil para la alta dirección ya que permite testar la resistencia del Banco ante entornos o escenarios estresados, así como poner en marcha conjuntos de medidas que disminuyan el perfil de riesgo del Banco ante dichos escenarios.', 'Y también han de ser flexibles, porque la gestión de riesgos tiene que adaptarse rápidamente a nuevos entornos y escenarios imprevistos.', 'Estas cifras unidas a una baja rotación voluntaria del 5,3 % dan como resultado un elevado índice de estabilidad.']","están siendo desafiante, ya que a la evolución anterior se unen unos tipos de interés extraordinariamente bajos en los países desarrollados, crecimientos de volúmenes reducidos, fuerte presión competitiva por parte tanto de entidades bancarias como no bancarias, y un entorno regulatorio exigente",La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida,0.0,0.4166666666666667,0.5
¿En qué deriva la mejora de la autoestima y el incremento del orgullo de pertenencia a la empresa?,"['Esto redunda en una mejora de la autoestima, incrementando el orgullo de pertenencia a la empresa, y, por consiguiente, en la atracción y retención del talento.', 'También, en la relación con sus propietarios, la Compañía refleja sus valores corporativos ya que les ofrece un canal directo con la Compañía para la resolución de incidencias, ofrecer respuesta ágil a sus inquietudes y necesidades de información, con el objetivo de reforzar el vínculo y el orgullo de pertenencia, a través de la aportación de valor al negocio entendida en su más amplio sentido.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.']",en la atracción y retención del talento,en la atracción y retención del talento,1.0,0.3333333333333333,1.0
¿A qué se atribuye que la industria financiera se haya referido a esta última fase como Basilea IV?,"['La industria financiera se ha referido a esta última fase como Basilea IV, debido al elevado impacto que podría representar para algunas jurisdicciones.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Los ingresos de terminales registran un significativo crecimiento interanual en el cuarto trimestre (+41,0%; +3,8% en el año) debido a la mayor actividad comercial de venta de equipos de gama alta.', 'Después de un primer trimestre exigente como empresa cotizada y a pesar de las dificultades experimentadas por la industria del petróleo y el gas, que es una parte importante de nuestra actividad, me complace anunciar que, gracias a la gestión y dirección de Fernando Basabe y de su equipo, el Grupo ha logrado obtener resultados conforme a nuestras expectativas.']",al elevado impacto que podría representar para algunas jurisdicciones,al elevado impacto que podría representar para algunas jurisdicciones,1.0,1.0,1.0
¿Qué repercusión han tenido las continuas actividades de racionalización realizadas desde el año 2008?,"['Desde el año 2008, y a consecuencia de estas continuas actividades de racionalización, se ha obtenido una reducción de aproximadamente 1.600 empleados en todo el Grupo, equivalentes al 20% de la plantilla global.', 'Los equipos han seguido trabajando en la homogeneización de la flota en tres ámbitos: configuración de la cabina, sistemas de aviónica y equipamiento para casos de emergencia. La homogeneización se ha extendido a todas las nuevas aeronaves, incluidos los nuevos Airbus A320neo y los Airbus A350. El objetivo del programa sigue siendo reducir los gastos de explotación gracias a la simplificación de la flota y a inversiones en inmovilizado ágiles y flexibles.', 'otros movimientos que se han producido a lo largo del año han sido la reducción de las rentabilidades de la curvas de los países periféricos de la eurozona, con la excepción de Grecia, cuyas rentabilidades han aumentado sustancialmente en la última parte del año debido a la inestabilidad política.', 'Como consecuencia de los compromisos adquiridos en el Plan de Recapitalización, la actividad de la entidad en los mercados financieros se mantuvo reducida.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.']","se ha obtenido una reducción de aproximadamente 1.600 empleados en todo el Grupo, equivalentes al 20% de la plantilla global","se ha obtenido una reducción de aproximadamente 1.600 empleados en todo el Grupo, equivalentes al 20% de la plantilla global",1.0,1.0,1.0
¿Por qué razón se realizan importantes esfuerzos por mantener a los clientes con más antigüedad a través de la medición de su satisfacción?,"['La fidelidad de los clientes del Grupo es uno de los principales activos de la Compañía, y es por ello que se realizan importantes esfuerzos por mantener a los clientes con más antigüedad a través de la medición de su satisfacción.', 'También continúa a buen ritmo la instalación de nuevos cajeros automáticos multiservicio que facilitan a nuestros clientes realizar su operativa básica de manera sencilla y ágil.  Los CRMs NEO se consolidan como herramienta CRM referente en el mercado, con nuevas mejoras como el CRM transaccional +Che de Santander Rio, el nuevo CRM multicanal en el Contact Center de Polonia, el NEO Jupiter que ya está desplegado en todas las oficinas de México, O el NEO CRM recientemente lanzado en Reino Unido que ha sido desarrollado en tiempo récord, con un equipo multidisciplinar dedicado y trabajando con metodología Agile. 3.- La satisfacción y experiencia de nuestros clientes sigue siendo nuestra prioridad, por lo que continuamos trabajando en la excelencia operativa , con nuevos procesos más sencillos, eficientes y omnichannel, desarrollados con metodología Agile, y también en mejorar la calidad de servicio.', 'Con el objetivo de establecer y avanzar aún más en la creación de vínculos con sus consumidores, Grupo DIA mantiene desde hace 18 años una herramienta de fidelización que le permite conocer las necesidades, gustos y preferencias de sus clientes y, en consecuencia, organizar ofertas personalizadas y adaptadas a sus perfiles. El Club DIA es una herramienta al servicio del concepto de proximidad de la compañía y de la que se benefician más de 37 millones de clientes en todos los países en los que opera.', 'Por último cabe señalar los menores niveles de deterioro del valor de los activos financieros con respecto a los del ejercicio previo, cuando se registraron dotaciones a saneamientos como consecuencia de las bajadas de rating de las compañías de oil & gas en Estados Unidos, sobre todo durante los tres primeros meses de ese año.rela Ción C on el Cliente 2017 P.69 Relación con el cliente experiencia de cliente El principal foco de atención de BBVA es satisfacer las necesidades de sus clientes y conectar con ellos de una manera más atractiva, combinando al mismo tiempo innovación, tecnología y experiencia.', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.']",La fidelidad de los clientes del Grupo es uno de los principales activos de la Compañía,La fidelidad de los clientes del Grupo es uno de los principales activos de la Compañía,1.0,1.0,1.0
¿Cuál es la causa de que las previsiones de crecimiento del PIB británico que formulan los distintos organismos presenten fuertes divergencias?,"['Sin embargo, las previsiones de crecimiento del PIB británico que formulan los distintos organismos presentan fuertes divergencias, ya que oscilan entre el +0,8% y el +2,6% de cara a 2017.', 'Es cierto que se ha registrado una desaceleración de la actividad en la segunda parte de 2015 respecto a lo observado en el primer semestre debido a la ralentización de la demanda mundial, el agotamiento de algunos factores cíclicos y el aumento de la incertidumbre, en parte ligada al ciclo electoral español, pero las previsiones indican que se alcanzará un incremento del PIB de alrededor de un 2,7% para 2016.', 'Latinoamérica, Europa y Japón. La única excepción es el Reino Unido, donde se prevé un crecimiento más bajo a corto plazo debido a la incertidumbre en torno al Brexit, aunque hasta ahora este hecho apenas ha afectado a nuestro negocio.', 'En un entorno de crecimiento económico tanto a nivel nacional como global – el PIB de España repuntó un 3,1% en 2017 en tasa interanual y el de la economía mundial un 3,7%- hemos sabido avanzar de forma firme pero no podemos olvidar que las incertidumbres del entorno pueden afectar a cualquier compañía de dimensión internacional y por ello, es importante contar con una relativa diversificación de la actividad.', 'Aeropuertos IAG depende y puede verse afectado por las decisiones relativas a infraestructuras o los cambios en las políticas de los gobiernos, los reguladores u otros organismos que se encuentran fuera de la esfera de control del Grupo. El aeropuerto de Londres Heathrow carece de capacidad libre de pista y opera en las dos mismas pistas principales desde su apertura, hace más de 60 años. Por esta razón, British Airways es vulnerable a la interrupción de las operaciones a corto plazo. En octubre, el gobierno británico confirmó una propuesta de ampliación mediante una tercera pista en Heathrow. Esta propuesta está sujeta a la aprobación del Parlamento británico.']","oscilan entre el +0,8% y el +2,6% de cara a 2017","oscilan entre el +0,8% y el +2,6% de cara a 2017",1.0,1.0,1.0
