user_input,retrieved_contexts,response,reference,nv_accuracy,faithfulness,nv_context_relevance
¿Qué permitió la colaboración vecinal?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,Lanzar el proyecto Santander Advance dirigido a las pymes con una oferta financiera y no financiera que ha proporcionado una importante notoriedad al Banco,0.0,1.0,0.0
"¿A qué se debe que el ebitda disminuya un 20,9%?","['El ebitda disminuye un 20,9% debido al impacto de una menor demanda y un efecto negativo de los tipos de cambio (–46 millones de euros).', 'El EBITDA ajustado descendió un 9,4% en 2017 hasta EUR568.6m, una caída del 8,9% a divisa constante. Este descenso tuvo su reflejo en una erosión de 65 puntos básicos en el margen EBITDA ajustado, que fue del 6,6% en el año como resultado de la política de precios implementada en España en la segunda mitad del año.', 'La cifra de negocio disminuyó un 14,0% hasta los 401,3 millones de euros, debido a una severa bajada del mercado local y a las fluctuaciones adversas de tipo de cambio tanto en Brasil como en Argentina.', 'La aplicación de la NIC29 tiene un impacto positivo en el ebitda de 10 millones de euros.', 'Estricto control de costes, con una disminución del 0,6% gracias al plan de eficiencia y de productividad.']",al impacto de una menor demanda y un efecto negativo de los tipos de cambio (–46 millones de euros),al impacto de una menor demanda y un efecto negativo de los tipos de cambio (–46 millones de euros),1.0,0.6666666666666666,1.0
¿A qué se ha debido la decisión de Ofgem de reducir los subsidios encubiertos percibidos por los pequeños generadores diésel? ,"['La decisión de Ofgem de reducir los subsidios encubiertos percibidos por los pequeños generadores diésel debido a los cargos de transporte. 2.', 'El gasóleo sigue registrando una reducción debido a la sustitución de las calderas alimentadas por este combustible.', 'Estas ventas han supuesto un ingreso de 2.412 millones de euros en el ejercicio 2016, un 16,4% inferior al del ejercicio 2015 como consecuencia de la caída en las unidades físicas vendidas y del menor precio medio de venta.', 'Estas ventas han supuesto un ingreso de 2.885 millones de euros en el ejercicio 2015, un 5,3% menor al del ejercicio 2014 ya que la caída en las ventas físicas como consecuencia de la reducción en el número de clientes a precio regulado (–9,5%) y el incremento del coste de la energía no se ha visto compensada por el incremento del precio medio de venta.', 'Gracias a estas medidas, tal y como queda reflejado en la gráfica anterior, hemos alcanzado una reducción del 6% en el consumo de energía eléctrica por prenda puesta en el mercado y de un 3% con respecto a las ventas, en comparación con 2016.']",a los cargos de transporte,a los cargos de transporte,1.0,1.0,1.0
¿Por qué se concentran los esfuerzos en capitalizar las ventajas diferenciales de servicio y construir la imagen de una entidad en evolución?,"['Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'Llevará a cabo actividades que aporten valor y ayuden a reforzar la relación personal con determinados clientes, por lo que será una oficina evolucionada que permitirá al Banco testar un nuevo modelo de atención y servicio.', 'Nuestra evolución en los últimos años y nuestras fortalezas nos permiten acelerar nuestra transformación', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.', 'En el mes de abril, con la campaña ""Cien Respuestas Inmediatas"" se comunicó que BS da un paso más en el acompañamiento, en dos sentidos: dando respuestas de crédito de forma inmediata e in situ (donde quiera que esté el cliente del segmento negocios). A partir de esa ventaja, se persigue no solo mejorar la percepción de marca, sino también incrementar la consideración/captación de nuevos negocios. Por ello, se concentran los esfuerzos en capitalizar esas ventajas diferenciales de servicio y ello sirvió para dar un paso más en la construcción de imagen de una entidad en evolución.']","con la campaña ""Cien Respuestas Inmediatas"" se comunicó que BS da un paso más en el acompañamiento, en dos sentidos: dando respuestas de crédito de forma inmediata e in situ (donde quiera que esté el cliente del segmento negocios). A partir de esa ventaja, se persigue no solo mejorar la percepción de marca, sino también incrementar la consideración/captación de nuevos negocios","En el mes de abril, con la campaña ""Cien Respuestas Inmediatas"" se comunicó que BS da un paso más en el acompañamiento, en dos sentidos: dando respuestas de crédito de forma inmediata e in situ (donde quiera que esté el cliente del segmento negocios). A partir de esa ventaja, se persigue no solo mejorar la percepción de marca, sino también incrementar la consideración/captación de nuevos negocios",0.75,0.5,1.0
¿A qué se debe que la entidad mantenga políticas de cobertura con el objetivo de minimizar el impacto negativo?,"['La entidad mantiene políticas de cobertura con el objetivo prioritario de minimizar el impacto negativo debido a movimientos adversos de los mercados de los cambios de divisas sobre las ratios de capital, así como sobre los resultados generados en su negocio en divisa. Las operaciones de cobertura cubren el riesgo de cambio de las inversiones realizadas en las sociedades del grupo radicadas en países cuya moneda funcional no es el euro (véase nota 4.4.3.1 apartado Riesgo estructural de tipo de cambio).', 'Dado que los nuevos requisitos de contabilidad de coberturas se acercarán más a las políticas de gestión de riesgo de la entidad, una evaluación preliminar de las actuales relaciones de cobertura del Grupo indica que éstas cumplirán con las condiciones para su continuidad como relaciones de cobertura con la aplicación de NIIF', 'Como consecuencia de los compromisos adquiridos en el Plan de Recapitalización, la actividad de la entidad en los mercados financieros se mantuvo reducida.', 'Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.']","a movimientos adversos de los mercados de los cambios de divisas sobre las ratios de capital, así como sobre los resultados generados en su negocio en divisa","a movimientos adversos de los mercados de los cambios de divisas sobre las ratios de capital, así como sobre los resultados generados en su negocio en divisa",1.0,0.5,1.0
"¿Qué causó que el yen tendiera a fortalecerse, a pesar de la agresividad de la política monetaria aplicada por el Banco Central de Japón?","['El yen tendió a fortalecerse, a pesar de la agresividad de la política monetaria aplicada por el Banco Central de Japón, ya que en los momentos más confusos de mercado actuó como ""activo refugio"".', 'otros movimientos que se han producido a lo largo del año han sido la reducción de las rentabilidades de la curvas de los países periféricos de la eurozona, con la excepción de Grecia, cuyas rentabilidades han aumentado sustancialmente en la última parte del año debido a la inestabilidad política.', 'Las ventas netas aumentaron un 25,7% en moneda local, pero descendieron un 1,5% en euros hasta los 3.122 millones debido a la depreciación de las divisas registradas en el año (-4,8% real brasileño, -37,4% peso argentino y -5,2% yuan chino)', 'Como consecuencia de la intervención del BCe en los mercados, la excepcionalidad en el área euro es tal que los tipos de interés negativos de la deuda pública se han convertido en habituales.', 'El impacto no fue duradero, ya que en los meses siguientes se redujo la volatilidad, la renta variable se recuperó y bajó la aversión al riesgo.']","en los momentos más confusos de mercado actuó como ""activo refugio""","en los momentos más confusos de mercado actuó como ""activo refugio""",1.0,1.0,1.0
¿Qué motivo hay detrás de que la deuda neta de las actividades de financiación regulares haya aumentado en 187 millones de euros?,"['La deuda neta de las actividades de financiación regulares aumentó en 187 millones de euros, ya que los nuevos préstamos superaron ligeramente los repagos en concepto de arrendamientos y amortizaciones de deuda del ejercicio actual. El nivel de los nuevos préstamos y arrendamientos financieros de 2016 estuvo en consonancia con el calendario de entregas de flota del Grupo.', 'La inversión crediticia neta se ha situado en 8.836 millones de euros, un decremento del 26,9% debido a la venta SUB, aunque aislando este impacto la inversión crece un 9,2% por el negocio de México.', 'Las comisiones netas ascendieron a 1.148,6 millones de euros (1.022,8 millones de euros sin considerar TSB) y crecieron un 14,5% (10,6% sin considerar TSB) en términos interanuales (T4). Este crecimiento se manifestó como consecuencia principalmente de la evolución positiva de las comisiones de comercialización de fondos de pensiones y seguros, que crecen un 48,9% respeto al ejercicio anterior.', 'El flujo libre de caja para el accionista del Grupo aumentó 630 millones de euros en 2017, debido al incremento del EBITDAR y del EBITDA antes de partidas excepcionales y a una ligera reducción neta de las inversiones en inmovilizado (CAPEX). El CAPEX neto es la adquisición y venta de inmovilizado material e inmaterial (2017: 1.184 millones de euros; 2016: 1.301 millones de euros).', 'Este dato no incluye CDS por aproximadamente 2.293 millones de euros de nominal que cubren préstamos, dado que contablemente se catalogan como garantías financieras en lugar de como derivados de crédito al no tener impacto su variación de valor sobre resultados ni sobre reservas para evitar asimetrías contables. 18.']",los nuevos préstamos superaron ligeramente los repagos en concepto de arrendamientos y amortizaciones de deuda del ejercicio actual,los nuevos préstamos superaron ligeramente los repagos en concepto de arrendamientos y amortizaciones de deuda del ejercicio actual,1.0,1.0,1.0
¿Qué se consiguió en 2017 gracias a las nuevas aperturas y reformas en las tiendas?,"['Así, en 2017, gracias a las nuevas aperturas y reformas, alcanzamos ya un total de 5.068 tiendas ecoeficientes, lo que supone alrededor del 80% de nuestras propias tiendas.', 'En 2017 las ventas han aumentado un 4,3% como consecuencia de una ligera recuperación de la situación general económica y también del sector de la construcción.', 'Los clientes digitales aumentaron en el año 2017 un 10%, hasta los 4,4 millones de clientes, como resultado de nuestro firme compromiso con la transformación digital.', 'Gracias a la colaboración con Inditex, en 2017 se han consolidado 32 proyectos de economía social, 1.139 personas han mejorado su empleabilidad, 849 de ellas han recibido formación y 460 además han encontrado un empleo.', 'En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.']","alcanzamos ya un total de 5.068 tiendas ecoeficientes, lo que supone alrededor del 80% de nuestras propias tiendas","alcanzamos ya un total de 5.068 tiendas ecoeficientes, lo que supone alrededor del 80% de nuestras propias tiendas",1.0,0.5,1.0
¿A qué se atribuye que el Grupo esté aumentando sus cuotas de mercado en Asia y Oceanía?,"['El Grupo es uno de los mayores fabricantes en Europa, el mayor de Estados Unidos, el único en el continente africano, y en la actualidad está aumentado sus cuotas de mercado en Asia y Oceanía gracias a las ventas de los productos fabricados en la nueva planta de Malasia.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Esta operación es positiva para los accionistas, ya que se estima que mejora el beneficio por acción (BPA) desde 2016.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.']",a las ventas de los productos fabricados en la nueva planta de Malasia,a las ventas de los productos fabricados en la nueva planta de Malasia,1.0,1.0,1.0
¿Qué implica el hecho de que todas las propuestas deban pasar la tramitación por el Parlamento y el Consejo?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.', 'Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.']","también cada vez es más difícil mejorar, por lo que llevamos años siendo cada vez más y más eficientes",se estima que la tramitación se alargará hasta finales de 2018 y que entrarán en vigor en 2019,0.0,0.6666666666666666,0.0
¿Qué efecto tiene la complejidad del traslado a los clientes tras largas negociaciones con la distribución?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,Un aumento de precios del coste de la materia prima en origen tan abrupto como el descrito impacta directamente en los márgenes,0.0,0.0,0.0
¿A qué se ha debido el sostenido incremento interanual de los ingresos y de doble dígito en OIBDA?,"['Gracias a nuestra visión estratégica y a un importante rigor en la gestión, acompañada por unos sólidos valores, aquilatados por el fuerte componente familiar, hemos superado con éxito una compleja etapa en la que hemos logrado alcanzar la mayor parte de los objetivos propuestos, afrontando el futuro con solvencia y optimismo.', 'Después de un primer trimestre exigente como empresa cotizada y a pesar de las dificultades experimentadas por la industria del petróleo y el gas, que es una parte importante de nuestra actividad, me complace anunciar que, gracias a la gestión y dirección de Fernando Basabe y de su equipo, el Grupo ha logrado obtener resultados conforme a nuestras expectativas.', 'Además, ENDESA es consciente de que una presencia destacada en los principales índices de inversión socialmente responsable promueve la atracción de este tipo de inversores y, por ello, la Compañía desempeña un papel muy destacado al respecto.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'Los recursos gestionados se incrementaron en un 1,8%, gracias a la incesante dedicación de la red de oficinas y al apoyo de gestores especializados en sectores y en productos. Es especialmente destacable la cuota de presencia en fondos de inversión, situada en el 13,6% del Banco, claramente indicativa del perfil medio de la clientela y su cultura financiera.']","a la incesante dedicación de la red de oficinas y al apoyo de gestores especializados en sectores y en productos. Es especialmente destacable la cuota de presencia en fondos de inversión, situada en el 13,6% del Banco, claramente indicativa del perfil medio de la clientela y su cultura financiera",a las eficiencias logradas,0.0,0.6,1.0
¿Cuál es la razón de que la deuda esté concentrada principalmente en euros?,"['• Mercados/Geografía (doméstico, extranjero): La Sociedad opera básicamente en el mercado nacional, por lo que la deuda está concentrada principalmente en euros.', 'Entre el conjunto de desequilibrios financieros acumulados por la economía española, el excesivo endeudamiento de las empresas tiene especial relevancia por cuanto supone un freno a la recuperación de la inversión y por consiguiente a la recuperación del empleo.', 'Este dato no incluye CDS por aproximadamente 2.293 millones de euros de nominal que cubren préstamos, dado que contablemente se catalogan como garantías financieras en lugar de como derivados de crédito al no tener impacto su variación de valor sobre resultados ni sobre reservas para evitar asimetrías contables. 18.', 'Como consecuencia de la intervención del BCe en los mercados, la excepcionalidad en el área euro es tal que los tipos de interés negativos de la deuda pública se han convertido en habituales.']",La Sociedad opera básicamente en el mercado nacional,La Sociedad opera básicamente en el mercado nacional,0.5,0.5,1.0
¿Qué permite obtener propiedades customizadas en una pieza de estampación en caliente? ,"['Consiste en obtener propiedades customizadas en una pieza de estampación en caliente gracias al uso de diferentes tasas de enfriamiento en el troquel, con zonas calentadas y enfriadas parcialmente.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.', 'Llevará a cabo actividades que aporten valor y ayuden a reforzar la relación personal con determinados clientes, por lo que será una oficina evolucionada que permitirá al Banco testar un nuevo modelo de atención y servicio.']","el uso de diferentes tasas de enfriamiento en el troquel, con zonas calentadas y enfriadas parcialmente","diferentes tasas de enfriamiento en el troquel, con zonas calentadas y enfriadas parcialmente",0.75,0.6666666666666666,1.0
"¿Cuál es la consecuencia de esta práctica, cada vez más extendida dentro del Grupo?","['Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.', 'Esta práctica está cada vez más extendida dentro del Grupo, por ello, durante 2016, 41.085 de nuestras estaciones base eran compartidas.', 'Esta nota presenta información sobre la exposición del Grupo a cada uno de los riesgos mencionados anteriormente, los objetivos, políticas y procesos definidos por el Grupo para gestionar el riesgo, así como los métodos utilizados para medir dichos riesgos, los Debido a la presencia del Grupo en diversos países, a la consiguiente variedad de legislaciones que rigen los contratos de alquiler, a la distinta naturaleza y posición económica de los propietarios entre otros factores, existe una gran variedad de cláusulas que regulan el funcionamiento de los contratos de alquiler.', 'En los últimos ejercicios el Grupo ha desarrollado e implantado las mejoras estructurales y operativas necesarias para reforzar y consolidar la visión integral de los riesgos, basada en información completa, precisa y recurrente, permitiéndole a la alta dirección valorar y decidir en consecuencia.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.']","durante 2016, 41.085 de nuestras estaciones base eran compartidas","durante 2016, 41.085 de nuestras estaciones base eran compartidas",1.0,1.0,1.0
¿Qué supone que sus empleados sean uno de sus principales activos?,"['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.', 'Llevamos años siendo cada vez más y más eficientes, por eso también cada vez es más difícil mejorar.']","también cada vez es más difícil mejorar, por lo que llevamos años siendo cada vez más y más eficientes","tenemos el firme compromiso de invertir en ellos y ayudarles a reforzar sus habilidades, capacidades y conocimientos",0.0,0.6666666666666666,0.0
¿A qué se le atribuye el hecho de que Europa haya tenido una primera miad del año con fuerte incremento del consumo aparente?,"['Europa ha tenido una primera mitad del año con fuerte incremento del consumo aparente, debido al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro.', 'Portugal también respondió bien el ejercicio pasado, el primero completo con nosotros, y tuvo incrementos notables en recursos minoristas e inversión crediticia, en parte como consecuencia de la mejora de la situación macroeconómica del país.', 'A pesar de los esfuerzos, este año el consumo energético fue superior al de 2015 debido a una mayor producción.', 'Estados Unidos, por su parte, experimentó cierta ralentización en su crecimiento, con un incremento anual del PIB del 1,6%, pero con un satisfactorio cuadro macroeconómico: prácticamente pleno empleo, inflación controlada, incremento del número de asalariados con mejoras en los salarios medios y un índice de confianza de los consumidores positivo gracias al impulso fiscal anunciado por el nuevo presidente.', 'La región EMEA se espera que continúe presentando resultados positivos de cara a los próximos meses, ya que las dinámicas de mercado en Europa siguen siendo buenas tanto en los segmentos vacacional, como urbano.']",al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro,al incremento en la utilización por parte de los clientes finales pero también debido a la recuperación de stocks en la cadena de suministro,1.0,0.5,1.0
"¿De qué forma el oyente, además  de poder escuchar la radio en directo, puede dar su opinión sobre los contenidos?","['Gracias a la renovada www.ondacero.es, a www.europafm.com y desde enero de 2014, a www.melodía-fm.com además de poder escuchar la radio en directo, el oyente puede dar su opinión sobre los contenidos.', 'Una de las grandes ventajas de este sistema es su transparencia, ya que estas ideas son visibles de forma inmediata para toda la plantilla de modo que pueden ser votadas o enriquecidas con opiniones o aportaciones complementarias.', 'También se ha mejorado la interfaz gráfica general, con lo que se consigue una mejor experiencia de usuario.', 'Hoy en día somos lo que somos, gracias a la confianza que la empresa tuvo en nosotros y destacaría dos razonamientos claros: primero, que somos una radio comercial donde tenemos que hacer buena radio para ser un buen soporte publicitario y segundo que es fundamental saber que por motivos de cobertura somos segundos, pero no podemos pensar en ser segundones"".', 'Ofrece a los usuarios una imagen tridimensional del objeto que se inspecciona, con lo que se ofrece una visión clara acerca del alcance y naturaleza de los posibles defectos.']","a la renovada www.ondacero.es, a www.europafm.com y desde enero de 2014, a www.melodía-fm.com","la renovada www.ondacero.es, a www.europafm.com y desde enero de 2014, a www.melodía-fm.com",1.0,1.0,1.0
"¿Qué provocó que en 2017 las ventas hayan aumentado un 4,3%?","['En 2017 las ventas han aumentado un 4,3% como consecuencia de una ligera recuperación de la situación general económica y también del sector de la construcción.', 'La plantilla aumentó un 2,6% dado que se han puesto en marcha nuevas líneas y que ha aumentado la producción.', 'Los clientes digitales aumentaron en el año 2017 un 10%, hasta los 4,4 millones de clientes, como resultado de nuestro firme compromiso con la transformación digital.', 'La compañía ha ido ganando volumen merced a un modelo de negocio único en su sector, que le ha permitido aumentar su rentabilidad pese a los ciclos económicos adversos y ganarse la confianza del mercado.', 'En 2017 continuó mejorando el mercado de la vivienda y la situación financiera de los hogares gracias al buen cuadro macroeconómico y en particular a la evolución del empleo.']",consecuencia de una ligera recuperación de la situación general económica y también del sector de la construcción,una ligera recuperación de la situación general económica y también del sector de la construcción,0.75,1.0,1.0
¿Qué se ha conseguido con los más de 42000 microcréditos concedidos?,"['En este sentido, me gustaría enfatizar que nuestro retorno más inmediato se produce hacia los 37 millones de clientes que confían en nosotros, porque una aseguradora más eficaz siempre ofrece mejores productos y servicios.', 'Los préstamos a las empresas crecieron un 8%, por lo que el total de préstamos asciende a 23.900 millones de libras.', 'Gracias a esta intervención, se ha atendido a cerca de 70.000 personas en consultas externas y de salud mental.', 'Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'En el mes de abril, con la campaña ""Cien Respuestas Inmediatas"" se comunicó que BS da un paso más en el acompañamiento, en dos sentidos: dando respuestas de crédito de forma inmediata e in situ (donde quiera que esté el cliente del segmento negocios). A partir de esa ventaja, se persigue no solo mejorar la percepción de marca, sino también incrementar la consideración/captación de nuevos negocios. Por ello, se concentran los esfuerzos en capitalizar esas ventajas diferenciales de servicio y ello sirvió para dar un paso más en la construcción de imagen de una entidad en evolución.']",se concentran los esfuerzos en capitalizar esas ventajas diferenciales de servicio y ello sirvió para dar un paso más en la construcción de imagen de una entidad en evolución,"En Camboya, en concreto, más de 190.000 personas tienen hoy acceso a saneamiento y agua potable",0.0,0.6666666666666666,0.5
¿Qué consecuencias tiene abarcar cuestiones adicionales de sostenibilidad ambiental?,"['Simultáneamente, hemos comenzado a trabajar en la cuarta edición, que supondrá una importante ampliación del alcance del programa, ya que también abarcará cuestiones adicionales de sostenibilidad ambiental.', 'Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.', 'Esta nueva revolución está creando también nuevos desafíos sociales y de sostenibilidad, por lo que debemos estar preparados para hacerles frente.', 'En 2015, a pesar de avanzar en la certificación de nuevos sistemas de gestión ambiental conforme a ISO 14001 y a los requisitos internos, se ha registrado una disminución del porcentaje de ebitda certificado, como consecuencia de la incorporación de nuevas actividades en Chile donde se está trabajando en adaptarlas a los referenciales internacionales y a los requerimientos internos en materia de gestión ambiental. En materia de cambio climático este año se ha mantenido el avance de los diferentes proyectos encaminados a la determinación de nuestra huella de carbono e identificación de los riesgos y oportunidades derivados del cambio climático.', 'Asimismo, tras la COP21 la preocupación de los Estados por la lucha contra el cambio climático creció considerablemente, por lo que se espera que se intensifique la presión regulatoria sobre el sector energético, entre otros.']","hemos comenzado a trabajar en la cuarta edición, que supondrá una importante ampliación del alcance del programa","hemos comenzado a trabajar en la cuarta edición, que supondrá una importante ampliación del alcance del programa",1.0,1.0,1.0
¿Qué supone la digitalización para satisfacer las demandas de nuestros clientes y preparar la Compañía para un mundo hiperconectado?,"['La digitalización es necesaria para satisfacer las demandas de nuestros clientes, ofrecer la mejor experiencia diferencial y preparar la Compañía para un mundo hiperconectado. Por ello, desde Telefónica transformamos nuestro negocio buscando la automatización y la gestión en tiempo real de todos los procesos, impulsando la multicanalidad, reduciendo los costes asociados a la atención de los clientes y, a su vez, mejorando su experiencia y satisfacción con nuestros servicios.', 'La transformación digital está impactada por los cambios en los hábitos de los consumidores, y por ello se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento.', 'Santander quiere proporcionar a sus clientes una experiencia de servicio excelente y, por ello, durante este año ha puesto en marcha nuevas iniciativas que pretenden mejorar los procesos desde la visión del cliente incorporando los beneficios que supone la transformación digital.', 'La revolución digital, y sus implicaciones en términos de cambio de los procesos productivos, está llegando cada vez a un mayor número de sectores. Por ello, Dominion ofrece hoy soluciones y servicios a empresas en un amplio abanico de sectores y es previsible que este número se incremente en el futuro próximo.', 'Gracias a la introducción de tecnologías innovadoras y el desarrollo de nuevas soluciones y procesos de negocio, buscamos convertirnos en un Grupo más efectivo, eficiente y orientado al cliente.']","desde Telefónica transformamos nuestro negocio buscando la automatización y la gestión en tiempo real de todos los procesos, impulsando la multicanalidad, reduciendo los costes asociados a la atención de los clientes y, a su vez, mejorando su experiencia y satisfacción con nuestros servicios","desde Telefónica transformamos nuestro negocio buscando la automatización y la gestión en tiempo real de todos los procesos, impulsando la multicanalidad, reduciendo los costes asociados a la atención de los clientes y, a su vez, mejorando su experiencia y satisfacción con nuestros servicios",1.0,1.0,1.0
"¿Qué efecto han supuesto las acciones de patrocinio, mecenazgo y de responsabilidad social corporativa?","['Su reutilización no es posible pero sí su reciclaje, por lo que el 97% son reciclados por empresas especializadas.', 'Esta decisión se adoptó en línea con las recomendaciones de gobierno corporativo en materia de rotación del auditor externo, a propuesta de la comisión de auditoría y como resultado de un concurso de selección desarrollado con plena transparencia.', 'La baja contable de los activos de un plan puede producirse cuando estos activos son mayores que la obligación proyectada y el Grupo no puede recuperar ningún superávit a través de reembolsos del instrumento en que está materializado el compromiso de prestación definida como consecuencia de requisitos de solvencia y/o control.', 'Debt Valuation Adjustment (DVA): ajuste a la valoración similar al CVA, pero en este caso como consecuencia del riesgo propio del Grupo que asumen sus contrapartidas en los derivados OTC.', 'También podrá proponerse la separación de consejeros independientes como consecuencia de ofertas públicas de adquisición, fusiones u otras operaciones corporativas similares que supongan un cambio en la estructura de capital de la sociedad, cuando tales cambios en la estructura del consejo de administración vengan propiciados por el criterio de proporcionalidad señalado en la recomendación 16.']",el 97% son reciclados por empresas especializadas,Todas las marcas han realizado una más que destacable función social y cultural en sus territorios de influencia ,0.0,0.5,0.0
